order_date,order_year,order_month,invoice,customer_id,description,quantity,unit_price,total_cost,sales_bracket,stockcode,invoicedate,price,country
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,LAUREL HEART ANTIQUE SILVER,2,1.25,2.5,low,23217,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,LAUREL HEART ANTIQUE GOLD,2,1.25,2.5,low,23216,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,HEART WREATH DECORATION WITH BELL,3,1.25,3.75,low,23212,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,JINGLE BELL HEART DECORATION,4,1.65,6.6,low,23103,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,RETROSPOT WOODEN HEART DECORATION,2,0.85,1.7,low,22602,2011-12-01 19:42:00,0.85,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CHERUB HEART DECORATION GOLD,11,0.83,9.13,low,23224,2011-12-01 19:42:00,0.83,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CHERUB HEART DECORATION SILVER ,4,0.83,3.32,low,23225,2011-12-01 19:42:00,0.83,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,TRADITIONAL KNITTING NANCY,2,1.65,3.3,low,22621,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PHOTO CLIP LINE,1,1.25,1.25,low,71270,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,ASSORTED MONKEY SUCTION CUP HOOK,1,0.42,0.42,low,47422,2011-12-01 19:42:00,0.42,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PACK OF 12 SUKI TISSUES ,1,0.39,0.39,low,21982,2011-12-01 19:42:00,0.39,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,TOXIC AREA  DOOR HANGER ,1,0.39,0.39,low,21162,2011-12-01 19:42:00,0.39,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CHRISTMAS TREE HANGING SILVER ,7,0.83,5.81,low,23223,2011-12-01 19:42:00,0.83,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,LAUREL STAR ANTIQUE SILVER ,4,1.25,5.0,low,23219,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,LAUREL STAR ANTIQUE GOLD,4,1.25,5.0,low,23218,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,WHITE ROCKING HORSE HAND PAINTED,3,1.25,3.75,low,23210,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 3 HANGING OWLS OLLIE BEAK,2,1.25,2.5,low,23275,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,TRADITIONAL KNITTING NANCY,1,1.65,1.65,low,22621,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SMALL HANGING IVORY/RED WOOD BIRD,7,0.42,2.94,low,85199S,2011-12-01 19:42:00,0.42,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,TOILET METAL SIGN,2,0.55,1.1,low,82581,2011-12-01 19:42:00,0.55,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,BATHROOM METAL SIGN,3,0.55,1.65,low,82580,2011-12-01 19:42:00,0.55,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,6 ROCKET BALLOONS ,10,0.65,6.5,low,22439,2011-12-01 19:42:00,0.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2.1,2.1,low,72349B,2011-12-01 19:42:00,2.1,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET/6 PINK  BUTTERFLY T-LIGHTS,1,2.1,2.1,low,72351B,2011-12-01 19:42:00,2.1,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,HANGING METAL HEART LANTERN,1,1.65,1.65,low,22464,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,BLUE  TILE HOOK,2,2.55,5.1,low,20794,2011-12-01 19:42:00,2.55,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,HEART SHAPE WIRELESS DOORBELL,2,2.1,4.2,low,79160,2011-12-01 19:42:00,2.1,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PARISIENNE SEWING BOX,2,12.5,25.0,medium,23111,2011-12-01 19:42:00,12.5,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PINK HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,low,22804,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 6 T-LIGHTS TOADSTOOLS,1,2.95,2.95,low,22807,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CHILDS GARDEN RAKE PINK,1,2.1,2.1,low,22517,2011-12-01 19:42:00,2.1,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CHILDS GARDEN SPADE PINK,1,2.1,2.1,low,22515,2011-12-01 19:42:00,2.1,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SQUARE FLOOR CUSHION VINTAGE RED,1,7.95,7.95,low,21629,2011-12-01 19:42:00,7.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,GEORGIAN TRINKET BOX,1,12.5,12.5,medium,23073,2011-12-01 19:42:00,12.5,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SQUARE FLOOR CUSHION VINTAGE RED,1,7.95,7.95,low,21629,2011-12-01 19:42:00,7.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,GRAND CHOCOLATECANDLE,9,1.45,13.05,medium,72741,2011-12-01 19:42:00,1.45,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PINK OWL SOFT TOY,3,2.95,8.85,low,22175,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,BLUE/CREAM STRIPE CUSHION COVER ,10,1.25,12.5,medium,21927,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 4 POLKADOT COASTERS,1,1.25,1.25,low,84510C,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CARROT CHARLIE+LOLA COASTER SET,2,1.25,2.5,low,84519B,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,TOMATO CHARLIE+LOLA COASTER SET,2,1.25,2.5,low,84519A,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CAKE STAND LOVEBIRD 2 TIER PINK,1,9.95,9.95,low,22221,2011-12-01 19:42:00,9.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SNACK TRAY RED VINTAGE DOILY,1,1.95,1.95,low,23576,2011-12-01 19:42:00,1.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PHOTO FRAME CORNICE,1,2.95,2.95,low,22766,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,"RECORD FRAME 7"" SINGLE SIZE ",1,2.55,2.55,low,22041,2011-12-01 19:42:00,2.55,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,1.25,1.25,low,22758,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,LIPSTICK PEN RED,1,0.42,0.42,low,22419,2011-12-01 19:42:00,0.42,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,TRAVEL CARD WALLET SUKI,4,0.42,1.68,low,22995,2011-12-01 19:42:00,0.42,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,LIPSTICK PEN RED,1,0.42,0.42,low,22419,2011-12-01 19:42:00,0.42,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,BLACK ENCHANTED FOREST PLACEMAT,8,1.65,13.2,medium,85114A,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SKULL DESIGN TV DINNER TRAY,1,4.95,4.95,low,22475,2011-12-01 19:42:00,4.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,RETRO LONGBOARD IRONING BOARD COVER,2,1.25,2.5,low,47563A,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,BLUE  TILE HOOK,1,2.55,2.55,low,20794,2011-12-01 19:42:00,2.55,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PACK OF 60 MUSHROOM CAKE CASES,1,0.55,0.55,low,21976,2011-12-01 19:42:00,0.55,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,RED RETROSPOT PLATE ,1,1.69,1.69,low,21242,2011-12-01 19:42:00,1.69,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,PINK POLKADOT PLATE ,2,1.69,3.38,low,21243,2011-12-01 19:42:00,1.69,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,RED RETROSPOT PEG BAG,1,2.55,2.55,low,21155,2011-12-01 19:42:00,2.55,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,CAKE PLATE LOVEBIRD WHITE,1,4.95,4.95,low,22222,2011-12-01 19:42:00,4.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SMALL HEART FLOWERS HOOK ,4,0.85,3.4,low,84971S,2011-12-01 19:42:00,0.85,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 6 SPICE TINS PANTRY DESIGN,1,3.95,3.95,low,22722,2011-12-01 19:42:00,3.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SMALL YELLOW BABUSHKA NOTEBOOK ,3,0.85,2.55,low,22753,2011-12-01 19:42:00,0.85,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2.95,2.95,low,22328,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,2.95,2.95,low,21111,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,FOUR HOOK  WHITE LOVEBIRDS,1,2.1,2.1,low,22212,2011-12-01 19:42:00,2.1,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 3 WOODEN SLEIGH DECORATIONS,12,1.25,15.0,medium,23264,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 3 WOODEN HEART DECORATIONS,12,1.25,15.0,medium,23263,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 3 WOODEN TREE DECORATIONS,12,1.25,15.0,medium,23265,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 3 WOODEN STOCKING DECORATION,12,1.25,15.0,medium,23266,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,NUMBER TILE VINTAGE FONT 7,1,1.95,1.95,low,22886,2011-12-01 19:42:00,1.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,NUMBER TILE VINTAGE FONT 3,1,1.95,1.95,low,22882,2011-12-01 19:42:00,1.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,ROUND CONTAINER SET OF 5 RETROSPOT,1,1.65,1.65,low,22329,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,HOME SWEET HOME BLACKBOARD,2,4.95,9.9,low,23404,2011-12-01 19:42:00,4.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SWEETHEART WIRE MAGAZINE RACK,1,7.95,7.95,low,22794,2011-12-01 19:42:00,7.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,MONEY BOX POCKET MONEY DESIGN,1,1.25,1.25,low,22405,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,WOODEN FRAME ANTIQUE WHITE ,1,2.95,2.95,low,82494L,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SPACEBOY LUNCH BOX ,1,1.95,1.95,low,22629,2011-12-01 19:42:00,1.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,BLUE POT PLANT CANDLE ,1,2.95,2.95,low,20931,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,WICKER WREATH LARGE,1,1.95,1.95,low,22696,2011-12-01 19:42:00,1.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,3 TIER CAKE TIN GREEN AND CREAM,1,14.95,14.95,medium,22839,2011-12-01 19:42:00,14.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,RED RETROSPOT CHARLOTTE BAG,6,0.85,5.1,low,20724,2011-12-01 19:42:00,0.85,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,medium,85123A,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,NATURAL SLATE HEART CHALKBOARD ,7,2.95,20.65,medium,22457,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 6 T-LIGHTS TOADSTOOLS,4,2.95,11.8,medium,22807,2011-12-01 19:42:00,2.95,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,HEART OF WICKER SMALL,5,1.65,8.25,low,22469,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SMALL WHITE HEART OF WICKER,5,1.65,8.25,low,23321,2011-12-01 19:42:00,1.65,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,FRENCH ENAMEL CANDLEHOLDER,8,2.1,16.8,medium,85053,2011-12-01 19:42:00,2.1,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,SET OF 3 WOODEN HEART DECORATIONS,10,1.25,12.5,medium,23263,2011-12-01 19:42:00,1.25,United Kingdom
2011-01-12 19:42:00,2011,2011-01,580136,17841.0,HOT BATHS SOAP HOLDER,2,1.69,3.38,low,84849D,2011-12-01 19:42:00,1.69,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,RED TOADSTOOL LED NIGHT LIGHT,4,1.65,6.6,low,21731,2011-12-01 19:54:00,1.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,RABBIT NIGHT LIGHT,3,2.08,6.24,low,23084,2011-12-01 19:54:00,2.08,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SET 36 COLOUR PENCILS SPACEBOY ,3,1.25,3.75,low,23371,2011-12-01 19:54:00,1.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,POPCORN HOLDER,2,0.85,1.7,low,22197,2011-12-01 19:54:00,0.85,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,WALL ART BUFFALO BILL ,1,3.75,3.75,low,23525,2011-12-01 19:54:00,3.75,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,WALL ART ANIMALS AND NATURE ,1,3.75,3.75,low,23527,2011-12-01 19:54:00,3.75,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,WALL ART HORSE & PONY ,2,3.75,7.5,low,23524,2011-12-01 19:54:00,3.75,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SNACK TRAY PAISLEY PARK,8,1.95,15.6,medium,23575,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,GARDENERS KNEELING PAD KEEP CALM ,1,1.65,1.65,low,23301,2011-12-01 19:54:00,1.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HERB MARKER BASIL,1,0.65,0.65,low,22920,2011-12-01 19:54:00,0.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HERB MARKER CHIVES ,1,0.65,0.65,low,22921,2011-12-01 19:54:00,0.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HERB MARKER ROSEMARY,1,0.65,0.65,low,22917,2011-12-01 19:54:00,0.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HERB MARKER THYME,1,0.65,0.65,low,22916,2011-12-01 19:54:00,0.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HERB MARKER MINT,1,0.65,0.65,low,22919,2011-12-01 19:54:00,0.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HERB MARKER PARSLEY,1,0.65,0.65,low,22918,2011-12-01 19:54:00,0.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,CHICK GREY HOT WATER BOTTLE,1,4.25,4.25,low,21484,2011-12-01 19:54:00,4.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,GREY HEART HOT WATER BOTTLE,1,4.25,4.25,low,22113,2011-12-01 19:54:00,4.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,TREASURE TIN GYMKHANA DESIGN,2,2.08,4.16,low,23241,2011-12-01 19:54:00,2.08,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,RED HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,medium,21733,2011-12-01 19:54:00,2.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2.95,11.8,medium,22910,2011-12-01 19:54:00,2.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,3 ROSE MORRIS BOXED CANDLES,1,4.25,4.25,low,85034C,2011-12-01 19:54:00,4.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DOLLY GIRL MINI BACKPACK,1,4.15,4.15,low,23390,2011-12-01 19:54:00,4.15,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HOT WATER BOTTLE I AM SO POORLY,1,4.95,4.95,low,22835,2011-12-01 19:54:00,4.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,THREE MINI HANGING FRAMES,1,4.15,4.15,low,23454,2011-12-01 19:54:00,4.15,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,RED TOADSTOOL LED NIGHT LIGHT,1,1.65,1.65,low,21731,2011-12-01 19:54:00,1.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,BAKING SET 9 PIECE RETROSPOT ,1,4.95,4.95,low,22138,2011-12-01 19:54:00,4.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,WHITE HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,low,85123A,2011-12-01 19:54:00,2.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SNACK TRAY PAISLEY PARK,2,1.95,3.9,low,23575,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HAND OVER THE CHOCOLATE   SIGN ,1,2.1,2.1,low,85152,2011-12-01 19:54:00,2.1,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,POTTERING IN THE SHED METAL SIGN,1,2.08,2.08,low,21174,2011-12-01 19:54:00,2.08,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,FRENCH ENAMEL CANDLEHOLDER,1,2.1,2.1,low,85053,2011-12-01 19:54:00,2.1,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,PHOTO FRAME LINEN AND LACE SMALL,1,2.08,2.08,low,23408,2011-12-01 19:54:00,2.08,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,VICTORIAN GLASS HANGING T-LIGHT,2,1.95,3.9,low,22178,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DAISY GARDEN MARKER,3,1.25,3.75,low,22479,2011-12-01 19:54:00,1.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SET OF 3 CAKE TINS PANTRY DESIGN ,1,4.95,4.95,low,22720,2011-12-01 19:54:00,4.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,RABBIT NIGHT LIGHT,6,2.08,12.48,medium,23084,2011-12-01 19:54:00,2.08,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,VINTAGE DOILY DELUXE SEWING KIT ,3,5.95,17.85,medium,23494,2011-12-01 19:54:00,5.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HANGING METAL HEART LANTERN,2,1.65,3.3,low,22464,2011-12-01 19:54:00,1.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DAIRY MAID LARGE MILK JUG,1,4.95,4.95,low,21534,2011-12-01 19:54:00,4.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,FRENCH ENAMEL CANDLEHOLDER,1,2.1,2.1,low,85053,2011-12-01 19:54:00,2.1,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,GLASS JAR DIGESTIVE BISCUITS,1,2.95,2.95,low,22364,2011-12-01 19:54:00,2.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,KINGS CHOICE TEA CADDY ,1,2.95,2.95,low,22358,2011-12-01 19:54:00,2.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SET OF 3 REGENCY CAKE TINS,1,4.95,4.95,low,23245,2011-12-01 19:54:00,4.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,POPCORN HOLDER,20,0.85,17.0,medium,22197,2011-12-01 19:54:00,0.85,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,WOODEN CROQUET GARDEN SET,1,14.95,14.95,medium,22605,2011-12-01 19:54:00,14.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,COOK WITH WINE METAL SIGN ,4,2.08,8.32,low,21166,2011-12-01 19:54:00,2.08,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HOT BATHS METAL SIGN,3,2.1,6.3,low,82583,2011-12-01 19:54:00,2.1,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,LAUNDRY 15C METAL SIGN,4,1.45,5.8,low,82551,2011-12-01 19:54:00,1.45,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,FOLDING BUTTERFLY MIRROR HOT PINK ,6,0.83,4.98,low,23280,2011-12-01 19:54:00,0.83,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,FOLDING BUTTERFLY MIRROR IVORY ,1,0.83,0.83,low,23282,2011-12-01 19:54:00,0.83,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,RED RETROSPOT BOWL,1,1.25,1.25,low,20676,2011-12-01 19:54:00,1.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,ALARM CLOCK BAKELIKE PINK,1,3.75,3.75,low,22728,2011-12-01 19:54:00,3.75,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,T-LIGHT HOLDER HANGING LACE,6,1.25,7.5,low,22217,2011-12-01 19:54:00,1.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DOLLY GIRL LUNCH BOX,1,1.95,1.95,low,22630,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SPACEBOY LUNCH BOX ,1,1.95,1.95,low,22629,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,FRENCH ENAMEL CANDLEHOLDER,4,2.1,8.4,low,85053,2011-12-01 19:54:00,2.1,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SET OF 6 SPICE TINS PANTRY DESIGN,1,3.95,3.95,low,22722,2011-12-01 19:54:00,3.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,PACK OF 60 PINK PAISLEY CAKE CASES,12,0.55,6.6,low,21977,2011-12-01 19:54:00,0.55,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DECORATIVE WICKER HEART MEDIUM,1,1.25,1.25,low,23330,2011-12-01 19:54:00,1.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,IVORY WICKER HEART MEDIUM,2,1.25,2.5,low,23333,2011-12-01 19:54:00,1.25,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DANISH ROSE DECORATIVE PLATE,1,2.1,2.1,low,84817,2011-12-01 19:54:00,2.1,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DOLLY GIRL LUNCH BOX,1,1.95,1.95,low,22630,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,BULL DOG BOTTLE OPENER,2,4.95,9.9,low,23184,2011-12-01 19:54:00,4.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2.95,2.95,low,20914,2011-12-01 19:54:00,2.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,ZINC FOLKART SLEIGH BELLS,6,1.69,10.14,medium,35970,2011-12-01 19:54:00,1.69,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,FRENCH ENAMEL CANDLEHOLDER,1,2.1,2.1,low,85053,2011-12-01 19:54:00,2.1,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,HEART T-LIGHT HOLDER WILLIE WINKIE,2,1.65,3.3,low,23273,2011-12-01 19:54:00,1.65,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,DOLLY GIRL LUNCH BOX,2,1.95,3.9,low,22630,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,SPACEBOY LUNCH BOX ,1,1.95,1.95,low,22629,2011-12-01 19:54:00,1.95,United Kingdom
2011-01-12 19:54:00,2011,2011-01,580137,17566.0,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95,low,21034,2011-12-01 19:54:00,0.95,United Kingdom
